year,scenario,timestep,solar,wind_offshore,wind_onshore,demand,hydro_inflow
2030,0,215,0.0,0.17193996444344672,0.43911817131052916,0.6159960728270958,0.6184028050208735
2030,0,216,0.0,0.170631999452603,0.4196167412896925,0.5918440768774978,0.618771920088067
2030,0,217,0.0,0.15933218528809695,0.4087460763031113,0.5329252660287488,0.6259893398047125
2030,0,218,0.0,0.12813525341202983,0.39102857694037646,0.5161910969772391,0.6203498461852444
2030,0,219,0.0,0.10394993004977643,0.36678650332092877,0.5098527741061885,0.6180357299371252
2030,0,220,0.0,0.12695671068494727,0.3511042268482074,0.5049642784140269,0.6177856384364122
2030,0,221,0.0,0.17742887709743377,0.3381818220951754,0.5192027095638797,0.6212840596712463
2030,0,222,0.0,0.21198722004230405,0.342014204985272,0.546232469855557,0.6165745261745157
2030,0,223,0.0,0.22188706327350588,0.34465425765291385,0.5992469221022224,0.6094872075835552
2030,0,224,0.0,0.24753633935658023,0.34651712764505854,0.6541547933425923,0.6040543748606907
2030,0,225,0.04241027797713124,0.28108690376052015,0.3524630887325724,0.6934933241748864,0.5998184856569019
2030,0,226,0.159155941266105,0.2597917826761653,0.3316145607736461,0.7115566758788597,0.604634679562547
2030,0,227,0.25274219638003725,0.1172419448602292,0.31828712401788967,0.7181725502492445,0.588029704148245
2030,0,228,0.3239024311106077,0.1120829629280741,0.3414495592814116,0.70656566914961,0.5958678897679176
2030,0,229,0.3636225171445983,0.11527797921272695,0.3523859576633757,0.6962968705806949,0.5964482442984438
2030,0,230,0.37302635150685975,0.10855051754409328,0.3394069604898875,0.6777189880124134,0.5952046402646942
2030,0,231,0.33193452137090335,0.0798982688203964,0.34611188172485885,0.6659392136748391,0.5892454832559713
2030,0,232,0.25179893817740345,0.08188422066518278,0.3476365188725184,0.6554435770989421,0.5888186829220303
2030,0,233,0.1313223470741297,0.11246040695899949,0.3365462150973806,0.6611101801791727,0.5864873377763582
2030,0,234,0.004944570882202516,0.15158373000104977,0.37739876306723813,0.6766191856378965,0.588411411948228
2030,0,235,0.0,0.24179783330490567,0.4034948689018104,0.7078577239373742,0.5994119036639396
2030,0,236,0.0,0.3081290851439691,0.4078073675548003,0.7369377787866412,0.5944908045956012
2030,0,237,0.0,0.2616512490832533,0.4150528207847616,0.7269190854351997,0.5928664883789727
2030,0,238,0.0,0.21257634062881295,0.40838538412144676,0.6781953856031222,0.5846974822345907
2030,0,239,0.0,0.14526900629420958,0.4111976121433249,0.6133454333231151,0.5825341565576934
2030,0,240,0.0,0.1905659842965297,0.41588635549754704,0.5927575188773128,0.5911361535431641
